2.032000000000000126e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,2.000000000000000042e-02,0.000000000000000000e+00,3.061599999999999948e-18,2.032000000000000126e-02,4.000000000000000083e-02,4.063900000000000151e-02,4.063900000000000151e-02,4.000000000000000083e-02,5.999999999999999778e-02,6.095799999999999830e-02,6.095799999999999830e-02,5.999999999999999778e-02,8.000000000000000167e-02,8.127600000000000102e-02,8.127600000000000102e-02,8.000000000000000167e-02,1.000000000000000056e-01,1.015899999999999997e-01,1.015899999999999997e-01,1.000000000000000056e-01,1.199999999999999956e-01,1.219100000000000045e-01,1.219100000000000045e-01,1.199999999999999956e-01,1.400000000000000133e-01,1.422200000000000131e-01,1.422200000000000131e-01,1.400000000000000133e-01,1.600000000000000033e-01,1.625300000000000078e-01,1.625300000000000078e-01,1.600000000000000033e-01,1.799999999999999933e-01,1.828299999999999925e-01,1.828299999999999925e-01,1.799999999999999933e-01,2.031399999999999872e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.031399999999999872e-01,2.200000000000000011e-01,2.234299999999999897e-01,2.234299999999999897e-01,2.200000000000000011e-01,2.399999999999999911e-01,2.437300000000000022e-01,2.437300000000000022e-01,2.399999999999999911e-01,2.600000000000000089e-01,2.640100000000000224e-01,2.640100000000000224e-01,2.600000000000000089e-01,2.800000000000000266e-01,2.842899999999999872e-01,2.842899999999999872e-01,2.800000000000000266e-01,3.045499999999999874e-01,2.999999999999999889e-01,2.999999999999999889e-01,3.045499999999999874e-01,3.200000000000000067e-01,3.248099999999999876e-01,3.400000000000000244e-01,3.450400000000000134e-01,3.599999999999999867e-01,3.652599999999999736e-01,3.800000000000000044e-01,3.854500000000000148e-01,4.000000000000000222e-01,4.056000000000000161e-01,4.199999999999999845e-01,4.257000000000000228e-01,4.400000000000000022e-01,4.456999999999999851e-01,5.162099999999999467e-01,5.000000000000000000e-01,4.849100000000000077e-01,4.962500000000000244e-01,5.255499999999999616e-01,5.135899999999999910e-01,4.993099999999999761e-01,4.849100000000000077e-01,3.248099999999999876e-01,3.200000000000000067e-01,9.799999999999999822e-01,9.799999999999999822e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.599999999999999645e-01,9.599999999999999645e-01,9.399999999999999467e-01,9.399999999999999467e-01,9.200000000000000400e-01,9.200000000000000400e-01,9.000000000000000222e-01,9.000000000000000222e-01,8.800000000000000044e-01,8.800000000000000044e-01,8.599999999999999867e-01,8.599999999999999867e-01,8.399999999999999689e-01,8.399999999999999689e-01,8.199999999999999512e-01,8.199999999999999512e-01,8.000000000000000444e-01,8.000000000000000444e-01,7.800000000000000266e-01,7.800000000000000266e-01,7.600099999999999634e-01,7.600000000000000089e-01,7.400099999999999456e-01,7.399999999999999911e-01,7.199999999999999734e-01,7.199999999999999734e-01,7.000199999999999756e-01,6.999999999999999556e-01,6.800300000000000233e-01,6.800000000000000488e-01,6.600899999999999546e-01,6.600000000000000311e-01,6.401499999999999968e-01,6.400000000000000133e-01,6.201900000000000190e-01,6.199999999999999956e-01,6.002600000000000158e-01,5.999999999999999778e-01,5.802000000000000490e-01,5.799999999999999600e-01,5.600199999999999623e-01,5.600000000000000533e-01,5.394999999999999796e-01,5.400000000000000355e-01,5.200000000000000178e-01,5.000000000000000000e-01,3.450400000000000134e-01,3.400000000000000244e-01,3.652599999999999736e-01,3.599999999999999867e-01,3.854500000000000148e-01,3.800000000000000044e-01,4.056000000000000161e-01,4.000000000000000222e-01,4.257000000000000228e-01,4.199999999999999845e-01,4.456999999999999851e-01,4.400000000000000022e-01,4.607299999999999729e-01,4.600000000000000200e-01,4.767899999999999916e-01,4.799999999999999822e-01,5.000000000000000000e-01,5.224299999999999500e-01,5.200000000000000178e-01,5.421099999999999808e-01,5.400000000000000355e-01,5.612800000000000011e-01,5.600000000000000533e-01,5.808600000000000430e-01,5.799999999999999600e-01,6.005599999999999827e-01,5.999999999999999778e-01,6.203600000000000225e-01,6.199999999999999956e-01,6.402299999999999658e-01,6.400000000000000133e-01,6.601500000000000146e-01,6.600000000000000311e-01,6.800899999999999723e-01,6.800000000000000488e-01,7.000600000000000156e-01,6.999999999999999556e-01,7.200299999999999478e-01,7.199999999999999734e-01,7.400200000000000111e-01,7.399999999999999911e-01,7.600099999999999634e-01,7.600000000000000089e-01,7.800099999999999811e-01,7.800000000000000266e-01,8.000099999999999989e-01,8.000000000000000444e-01,8.199999999999999512e-01,8.199999999999999512e-01,8.400100000000000344e-01,8.399999999999999689e-01,8.599999999999999867e-01,8.599999999999999867e-01,8.800000000000000044e-01,8.800000000000000044e-01,9.000099999999999767e-01,9.000000000000000222e-01,9.200000000000000400e-01,9.200000000000000400e-01,9.399999999999999467e-01,9.399999999999999467e-01,9.599999999999999645e-01,9.599999999999999645e-01,9.799999999999999822e-01,9.799999999999999822e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.799999999999999822e-01,1.000000000000000000e+00,9.799999999999999822e-01,1.000000000000000000e+00,9.799999999999999822e-01,1.000000000000000000e+00,4.655299999999999994e-01,5.429800000000000182e-01,5.461200000000000498e-01,5.333099999999999508e-01,5.282700000000000173e-01,9.599999999999999645e-01,9.599999999999999645e-01,9.599999999999999645e-01,9.399999999999999467e-01,9.200000000000000400e-01,9.000000000000000222e-01,8.800000000000000044e-01,8.600100000000000522e-01,8.399999999999999689e-01,8.199999999999999512e-01,8.000099999999999989e-01,7.800099999999999811e-01,7.600200000000000289e-01,7.400099999999999456e-01,7.200299999999999478e-01,7.000600000000000156e-01,6.801099999999999923e-01,6.602000000000000091e-01,6.403200000000000003e-01,6.204699999999999660e-01,6.006899999999999462e-01,5.810600000000000209e-01,5.616600000000000481e-01,5.447999999999999510e-01,5.627100000000000435e-01,5.816000000000000059e-01,6.009799999999999587e-01,6.206199999999999495e-01,6.403900000000000148e-01,6.602500000000000036e-01,6.801500000000000323e-01,7.000999999999999446e-01,7.200600000000000334e-01,7.400400000000000311e-01,7.600200000000000289e-01,7.800099999999999811e-01,8.000099999999999989e-01,8.200100000000000167e-01,8.400100000000000344e-01,8.600100000000000522e-01,8.800000000000000044e-01,9.000000000000000222e-01,9.200000000000000400e-01,9.399999999999999467e-01,5.630100000000000104e-01,5.817600000000000549e-01,6.010400000000000187e-01,6.206399999999999695e-01,6.404100000000000348e-01,6.602599999999999580e-01,6.801599999999999868e-01,7.000899999999999901e-01,7.200600000000000334e-01,7.400299999999999656e-01,7.600200000000000289e-01,7.800099999999999811e-01,8.000099999999999989e-01,8.200100000000000167e-01,8.400100000000000344e-01,8.599999999999999867e-01,8.800000000000000044e-01,9.000000000000000222e-01,9.200000000000000400e-01,9.399999999999999467e-01,4.600000000000000200e-01,4.655299999999999994e-01,4.805900000000000172e-01,4.799999999999999822e-01,9.767000000000000126e-01,1.000000000000000000e+00,9.553899999999999615e-01,9.356200000000000072e-01,9.174999999999999822e-01,8.990299999999999958e-01,8.772900000000000142e-01,8.539999999999999813e-01,8.317900000000000293e-01,8.167699999999999960e-01,7.985200000000000076e-01,7.746499999999999497e-01,7.513100000000000334e-01,7.321999999999999620e-01,7.195500000000000229e-01,7.066299999999999804e-01,6.877699999999999925e-01,6.660000000000000364e-01,6.425199999999999800e-01,6.192999999999999616e-01,6.017500000000000071e-01,5.856299999999999839e-01,5.626299999999999635e-01,5.383000000000000007e-01,5.155800000000000383e-01,4.993199999999999861e-01,4.823799999999999755e-01,4.591799999999999771e-01,4.354899999999999882e-01,4.147000000000000131e-01,4.003099999999999992e-01,3.862499999999999822e-01,3.652199999999999891e-01,3.416699999999999737e-01,3.181100000000000039e-01,2.967899999999999983e-01,2.825799999999999979e-01,2.687999999999999834e-01,2.470499999999999918e-01,2.215699999999999892e-01,1.975600000000000134e-01,1.819099999999999884e-01,1.681699999999999862e-01,1.479699999999999904e-01,1.250300000000000022e-01,1.029000000000000054e-01,8.398600000000000509e-02,6.527499999999999969e-02,4.477400000000000130e-02,2.261900000000000022e-02,0.000000000000000000e+00,9.069700000000000539e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.978199999999999514e-01,9.238800000000000345e-01,1.000000000000000000e+00,9.418900000000000050e-01,1.000000000000000000e+00,9.573300000000000143e-01,1.000000000000000000e+00,9.674399999999999666e-01,1.000000000000000000e+00,9.738299999999999734e-01,1.000000000000000000e+00,2.635499999999999995e-02,0.000000000000000000e+00,3.279699999999999976e-02,0.000000000000000000e+00,4.383299999999999697e-02,0.000000000000000000e+00,5.635500000000000231e-02,0.000000000000000000e+00,7.168900000000000272e-02,0.000000000000000000e+00,8.726000000000000423e-02,0.000000000000000000e+00,9.784800000000000442e-02,0.000000000000000000e+00,1.752400000000000069e-01,1.961700000000000110e-01,2.649599999999999733e-01,2.949600000000000000e-01,3.651499999999999746e-01,3.942300000000000249e-01,4.866199999999999970e-01,4.939799999999999747e-01,6.076399999999999579e-01,5.942199999999999704e-01,7.135500000000000176e-01,6.949300000000000477e-01,8.151599999999999957e-01,7.961300000000000043e-01,9.498799999999999466e-01,9.300100000000000033e-01,8.784600000000000186e-01,9.019300000000000095e-01,8.440499999999999670e-01,8.057600000000000318e-01,7.643400000000000194e-01,7.376899999999999569e-01,7.189200000000000035e-01,6.994000000000000217e-01,6.756299999999999528e-01,6.460700000000000331e-01,6.067200000000000371e-01,5.691100000000000048e-01,5.332400000000000473e-01,4.964199999999999724e-01,4.586399999999999921e-01,4.254200000000000204e-01,4.006500000000000061e-01,3.759899999999999909e-01,3.431500000000000106e-01,3.109999999999999987e-01,2.851799999999999891e-01,2.636000000000000010e-01,2.205699999999999883e-01,1.844600000000000128e-01,1.585799999999999987e-01,1.281899999999999984e-01,1.022499999999999937e-01,5.119400000000000339e-02,7.209699999999999442e-02,6.420199999999999518e-02,8.707800000000000262e-02,1.133900000000000047e-01,1.441600000000000104e-01,8.438799999999999635e-01,8.859000000000000208e-01,9.188399999999999901e-01,9.384099999999999664e-01,2.216700000000000059e-01,3.107800000000000007e-01,4.184700000000000086e-01,7.455500000000000460e-01,6.329200000000000381e-01,5.474700000000000122e-01,4.858899999999999886e-01,9.158600000000000074e-01,8.903699999999999948e-01,8.388200000000000101e-01,7.732499999999999929e-01,7.401299999999999546e-01,7.170299999999999452e-01,6.922300000000000120e-01,6.624499999999999833e-01,6.181900000000000173e-01,5.716299999999999715e-01,5.295699999999999852e-01,4.918299999999999894e-01,4.518900000000000139e-01,4.002000000000000002e-01,3.420900000000000052e-01,2.968600000000000128e-01,2.690100000000000269e-01,1.288999999999999868e-01,1.821000000000000119e-01,8.888300000000000367e-02,1.701300000000000034e-01,2.270300000000000096e-01,4.008999999999999786e-01,3.311299999999999799e-01,4.563200000000000034e-01,4.892500000000000182e-01,5.195899999999999963e-01,5.684700000000000308e-01,6.313999999999999613e-01,7.036999999999999922e-01,7.119299999999999518e-01,9.161099999999999799e-01,8.611000000000000598e-02,2.328500000000000014e-02,0.000000000000000000e+00,4.459899999999999975e-02,6.436899999999999566e-02,8.248400000000000176e-02,1.009499999999999981e-01,1.227000000000000035e-01,1.459799999999999986e-01,1.681900000000000062e-01,1.832199999999999940e-01,2.014600000000000002e-01,2.253100000000000103e-01,2.486299999999999899e-01,2.677499999999999880e-01,2.804099999999999926e-01,2.933100000000000152e-01,3.121599999999999930e-01,3.339400000000000146e-01,3.574300000000000255e-01,3.806599999999999984e-01,3.982299999999999729e-01,4.143399999999999861e-01,4.373400000000000065e-01,4.616700000000000248e-01,4.843999999999999972e-01,5.006599999999999939e-01,5.175899999999999945e-01,5.407699999999999729e-01,5.644599999999999618e-01,5.852600000000000025e-01,5.996500000000000163e-01,6.137000000000000233e-01,6.347300000000000164e-01,6.582700000000000218e-01,6.818499999999999561e-01,7.031800000000000272e-01,7.173800000000000177e-01,7.311400000000000121e-01,7.529099999999999682e-01,7.783999999999999808e-01,8.024099999999999566e-01,8.180699999999999639e-01,8.317999999999999838e-01,8.519799999999999596e-01,8.749299999999999855e-01,8.970700000000000340e-01,9.159899999999999709e-01,9.346999999999999753e-01,9.552000000000000490e-01,9.773699999999999610e-01,1.000000000000000000e+00,9.282200000000000173e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.018300000000000038e-01,7.602299999999999336e-02,0.000000000000000000e+00,5.805799999999999850e-02,0.000000000000000000e+00,4.263800000000000229e-02,0.000000000000000000e+00,3.253700000000000342e-02,0.000000000000000000e+00,2.615500000000000116e-02,0.000000000000000000e+00,9.736700000000000355e-01,1.000000000000000000e+00,9.672399999999999887e-01,1.000000000000000000e+00,9.562100000000000044e-01,1.000000000000000000e+00,9.435599999999999543e-01,1.000000000000000000e+00,9.281500000000000306e-01,1.000000000000000000e+00,9.124700000000000033e-01,1.000000000000000000e+00,9.018100000000000005e-01,1.000000000000000000e+00,8.243099999999999872e-01,8.032200000000000450e-01,7.344800000000000217e-01,7.042300000000000226e-01,6.342100000000000515e-01,6.048400000000000443e-01,5.127399999999999736e-01,5.050499999999999989e-01,3.917499999999999871e-01,4.048499999999999877e-01,2.859300000000000175e-01,3.042500000000000204e-01,1.844699999999999951e-01,2.032400000000000040e-01,5.009700000000000264e-02,6.997299999999999354e-02,1.215100000000000069e-01,9.804300000000000515e-02,1.559200000000000030e-01,1.941900000000000015e-01,2.355500000000000094e-01,2.621600000000000041e-01,2.809800000000000075e-01,3.004600000000000048e-01,3.242399999999999727e-01,3.538100000000000134e-01,3.931999999999999940e-01,4.308000000000000163e-01,4.666500000000000092e-01,5.034800000000000386e-01,5.412400000000000544e-01,5.744599999999999707e-01,5.992699999999999694e-01,6.239000000000000101e-01,6.567499999999999449e-01,6.889100000000000223e-01,7.147499999999999964e-01,7.363100000000000200e-01,7.793600000000000527e-01,8.154900000000000482e-01,8.413599999999999968e-01,8.717500000000000249e-01,8.977100000000000080e-01,9.488100000000000422e-01,9.278800000000000381e-01,9.359100000000000197e-01,9.129300000000000193e-01,8.864699999999999802e-01,8.555800000000000072e-01,1.559500000000000053e-01,1.140300000000000064e-01,8.111400000000000554e-02,6.156299999999999967e-02,7.780000000000000249e-01,6.888499999999999623e-01,5.811100000000000154e-01,2.541700000000000070e-01,3.667099999999999804e-01,4.521000000000000019e-01,5.137300000000000200e-01,8.410900000000000321e-02,1.095900000000000069e-01,1.611200000000000132e-01,2.266199999999999881e-01,2.596999999999999864e-01,2.827899999999999858e-01,3.075800000000000201e-01,3.373800000000000132e-01,3.816499999999999893e-01,4.281900000000000150e-01,4.702000000000000068e-01,5.079399999999999471e-01,5.478600000000000136e-01,5.995700000000000474e-01,6.577399999999999913e-01,7.030100000000000238e-01,7.308099999999999596e-01,8.710099999999999509e-01,8.177900000000000169e-01,9.111299999999999955e-01,8.296900000000000386e-01,7.727800000000000225e-01,5.987799999999999789e-01,6.686100000000000376e-01,5.433400000000000452e-01,5.104600000000000248e-01,4.801000000000000267e-01,4.312599999999999767e-01,3.683699999999999752e-01,2.960999999999999743e-01,2.878700000000000148e-01,8.386599999999999611e-02,9.138600000000000056e-01
